/home/andersoney/algoritmotcc

Criando cenário
automatic_280_37.world
Stage 4.3.0 [GUI disabled]
 [Loading worlds/automatic_280_37.world][Include map.inc][Include sick.inc][Include pioneer.inc]
Destroyed robot234!
Destroyed robot175!
Destroyed robot240!
Destroyed robot224!
Destroyed robot77!
Destroyed robot231!
Destroyed robot227!
Destroyed robot182!
Destroyed robot5!
Destroyed robot58!
Destroyed robot103!
Destroyed robot27!
Destroyed robot136!
Destroyed robot108!
Destroyed robot137!
Destroyed robot2!
Destroyed robot24!
Destroyed robot267!
Destroyed robot90!
Destroyed robot3!
Destroyed robot93!
Destroyed robot274!
Destroyed robot268!
Destroyed robot115!
Destroyed robot205!
Destroyed robot201!
Destroyed robot0!
Destroyed robot99!
Destroyed robot45!
Destroyed robot242!
Destroyed robot55!
Destroyed robot273!
Destroyed robot112!
Destroyed robot34!
Destroyed robot272!
Destroyed robot202!
Destroyed robot101!
Destroyed robot232!
Destroyed robot69!
Destroyed robot114!
Destroyed robot253!
Destroyed robot193!
Destroyed robot134!
Destroyed robot60!
Destroyed robot221!
Destroyed robot155!
Destroyed robot118!
Destroyed robot195!
Destroyed robot199!
Destroyed robot204!
Destroyed robot217!
Destroyed robot66!
Destroyed robot25!
Destroyed robot226!
Destroyed robot184!
Destroyed robot238!
Destroyed robot243!
Destroyed robot74!
Destroyed robot110!
Destroyed robot28!
Destroyed robot75!
Destroyed robot63!
Destroyed robot160!
Destroyed robot249!
Destroyed robot57!
Destroyed robot207!
Destroyed robot62!
Destroyed robot32!
Destroyed robot262!
Destroyed robot43!
Destroyed robot10!
Destroyed robot276!
Destroyed robot252!
Destroyed robot215!
Destroyed robot168!
Destroyed robot76!
Destroyed robot84!
Destroyed robot179!
Destroyed robot203!
Destroyed robot161!
Destroyed robot225!
Destroyed robot209!
Destroyed robot187!
Destroyed robot46!
Destroyed robot247!
Destroyed robot191!
Destroyed robot271!
Destroyed robot121!
Destroyed robot185!
Destroyed robot117!
Destroyed robot31!
Destroyed robot270!
Destroyed robot122!
Destroyed robot119!
Destroyed robot38!
Destroyed robot170!
