/home/andersoney/algoritmotcc

Criando cenário
automatic_180_39.world
Stage 4.3.0 [GUI disabled]
 [Loading worlds/automatic_180_39.world][Include map.inc][Include sick.inc][Include pioneer.inc]
Destroyed robot106!
Destroyed robot134!
Destroyed robot65!
Destroyed robot73!
Destroyed robot1!
Destroyed robot69!
Destroyed robot26!
Destroyed robot113!
Destroyed robot87!
Destroyed robot138!
Destroyed robot136!
Destroyed robot139!
Destroyed robot142!
Destroyed robot24!
Destroyed robot160!
Destroyed robot74!
Destroyed robot125!
Destroyed robot96!
Destroyed robot141!
Destroyed robot38!
Destroyed robot82!
Destroyed robot11!
Destroyed robot12!
Destroyed robot59!
Destroyed robot100!
Destroyed robot40!
Destroyed robot119!
Destroyed robot97!
Destroyed robot21!
Destroyed robot165!
Destroyed robot2!
Destroyed robot48!
Destroyed robot54!
Destroyed robot15!
Destroyed robot71!
Destroyed robot81!
Destroyed robot153!
Destroyed robot30!
Destroyed robot131!
Destroyed robot144!
Destroyed robot149!
Destroyed robot29!
Destroyed robot108!
Destroyed robot35!
Destroyed robot39!
Destroyed robot79!
Destroyed robot173!
Destroyed robot8!
Destroyed robot94!
Destroyed robot86!
Destroyed robot124!
Destroyed robot47!
Destroyed robot6!
Destroyed robot44!
Destroyed robot110!
Destroyed robot43!
Destroyed robot83!
Destroyed robot18!
Destroyed robot121!
Destroyed robot101!
Destroyed robot175!
Destroyed robot78!
Destroyed robot90!
Destroyed robot0!
Destroyed robot169!
Destroyed robot158!
Destroyed robot163!
Destroyed robot22!
Destroyed robot57!
Destroyed robot161!
Destroyed robot129!
Destroyed robot147!
Destroyed robot112!
Destroyed robot107!
Destroyed robot178!
Destroyed robot105!
Destroyed robot120!
Destroyed robot7!
Destroyed robot93!
Destroyed robot33!
Destroyed robot89!
Destroyed robot51!
Destroyed robot80!
Destroyed robot156!
Destroyed robot157!
Destroyed robot143!
Destroyed robot140!
Destroyed robot170!
Destroyed robot41!
Destroyed robot9!
Destroyed robot98!
Destroyed robot56!
Destroyed robot13!
Destroyed robot137!
Destroyed robot50!
Destroyed robot88!
Destroyed robot25!
Destroyed robot92!
Destroyed robot61!
Destroyed robot146!
Destroyed robot23!
Destroyed robot52!
Destroyed robot49!
Destroyed robot19!
Destroyed robot179!
Destroyed robot128!
Destroyed robot115!
Destroyed robot133!
Destroyed robot123!
Destroyed robot17!
Destroyed robot72!
Destroyed robot45!
Destroyed robot159!
Destroyed robot127!
Destroyed robot152!
Destroyed robot135!
Destroyed robot172!
Destroyed robot4!
Destroyed robot145!
Destroyed robot84!
Destroyed robot60!
Destroyed robot62!
Destroyed robot42!
Destroyed robot167!
Destroyed robot103!
Destroyed robot53!
Destroyed robot176!
Destroyed robot104!
Destroyed robot31!
Destroyed robot117!
Destroyed robot118!
Destroyed robot36!
Destroyed robot154!
Destroyed robot64!
Destroyed robot66!
Destroyed robot20!
Destroyed robot85!
Destroyed robot28!
Destroyed robot162!
Destroyed robot16!
Destroyed robot166!
Destroyed robot63!
Destroyed robot91!
Destroyed robot164!
Destroyed robot70!
Destroyed robot58!
Destroyed robot37!
Destroyed robot111!
Destroyed robot3!
Destroyed robot155!
Destroyed robot116!
Destroyed robot174!
Destroyed robot148!
Destroyed robot177!
Destroyed robot67!
Destroyed robot46!
Destroyed robot109!
Destroyed robot68!
Destroyed robot171!
Destroyed robot27!
Destroyed robot114!
Destroyed robot130!
Destroyed robot132!
Destroyed robot77!
Destroyed robot32!
Destroyed robot76!
Destroyed robot126!
Destroyed robot5!
Destroyed robot99!
Destroyed robot122!
Destroyed robot14!
Destroyed robot151!
Destroyed robot95!
Destroyed robot168!
Destroyed robot102!
Destroyed robot150!
Destroyed robot75!
Destroyed robot10!
Destroyed robot34!
