/home/andersoney/algoritmotcc

Criando cenário
automatic_140_32.world
Stage 4.3.0 [GUI disabled]
 [Loading worlds/automatic_140_32.world][Include map.inc][Include sick.inc][Include pioneer.inc]
Destroyed robot0!
Destroyed robot28!
Destroyed robot136!
Destroyed robot133!
Destroyed robot75!
Destroyed robot70!
Destroyed robot92!
Destroyed robot117!
Destroyed robot90!
Destroyed robot116!
Destroyed robot63!
Destroyed robot10!
Destroyed robot97!
Destroyed robot102!
Destroyed robot78!
Destroyed robot25!
Destroyed robot40!
Destroyed robot6!
Destroyed robot5!
Destroyed robot138!
Destroyed robot132!
Destroyed robot135!
Destroyed robot76!
Destroyed robot18!
Destroyed robot85!
Destroyed robot106!
Destroyed robot4!
Destroyed robot86!
Destroyed robot47!
Destroyed robot96!
Destroyed robot93!
Destroyed robot65!
Destroyed robot137!
Destroyed robot95!
Destroyed robot109!
Destroyed robot121!
Destroyed robot33!
Destroyed robot8!
Destroyed robot124!
Destroyed robot37!
Destroyed robot68!
Destroyed robot17!
Destroyed robot13!
Destroyed robot80!
Destroyed robot41!
Destroyed robot134!
Destroyed robot83!
Destroyed robot49!
Destroyed robot20!
Destroyed robot73!
Destroyed robot100!
Destroyed robot58!
Destroyed robot53!
Destroyed robot42!
Destroyed robot2!
Destroyed robot21!
Destroyed robot105!
Destroyed robot99!
Destroyed robot34!
Destroyed robot12!
Destroyed robot43!
Destroyed robot84!
Destroyed robot104!
Destroyed robot3!
Destroyed robot55!
Destroyed robot69!
Destroyed robot51!
Destroyed robot98!
Destroyed robot19!
Destroyed robot36!
Destroyed robot107!
Destroyed robot82!
Destroyed robot118!
Destroyed robot59!
Destroyed robot129!
Destroyed robot89!
Destroyed robot125!
Destroyed robot32!
Destroyed robot62!
Destroyed robot139!
Destroyed robot56!
Destroyed robot64!
Destroyed robot46!
Destroyed robot119!
Destroyed robot127!
Destroyed robot108!
Destroyed robot52!
Destroyed robot50!
Destroyed robot48!
Destroyed robot103!
Destroyed robot39!
Destroyed robot54!
Destroyed robot30!
Destroyed robot72!
Destroyed robot101!
Destroyed robot110!
Destroyed robot91!
Destroyed robot81!
Destroyed robot130!
Destroyed robot113!
Destroyed robot9!
Destroyed robot94!
Destroyed robot77!
Destroyed robot128!
Destroyed robot57!
Destroyed robot26!
Destroyed robot15!
Destroyed robot22!
Destroyed robot38!
Destroyed robot7!
Destroyed robot1!
Destroyed robot14!
Destroyed robot31!
Destroyed robot87!
Destroyed robot24!
Destroyed robot44!
Destroyed robot131!
Destroyed robot126!
Destroyed robot115!
Destroyed robot79!
Destroyed robot29!
Destroyed robot23!
Destroyed robot74!
Destroyed robot11!
Destroyed robot27!
Destroyed robot88!
Destroyed robot122!
Destroyed robot61!
Destroyed robot67!
Destroyed robot120!
Destroyed robot71!
Destroyed robot60!
Destroyed robot111!
Destroyed robot112!
Destroyed robot45!
Destroyed robot123!
Destroyed robot35!
Destroyed robot66!
Destroyed robot16!
