/home/andersoney/algoritmotcc

Criando cenário
automatic_120_8.world
Stage 4.3.0 [GUI disabled]
 [Loading worlds/automatic_120_8.world][Include map.inc][Include sick.inc][Include pioneer.inc]
Destroyed robot1!
Destroyed robot83!
Destroyed robot21!
Destroyed robot4!
Destroyed robot108!
Destroyed robot91!
Destroyed robot103!
Destroyed robot105!
Destroyed robot36!
Destroyed robot45!
Destroyed robot73!
Destroyed robot51!
Destroyed robot49!
Destroyed robot96!
Destroyed robot17!
Destroyed robot112!
Destroyed robot42!
Destroyed robot110!
Destroyed robot57!
Destroyed robot18!
Destroyed robot31!
Destroyed robot84!
Destroyed robot89!
Destroyed robot3!
Destroyed robot0!
Destroyed robot37!
Destroyed robot66!
Destroyed robot116!
Destroyed robot92!
Destroyed robot60!
Destroyed robot11!
Destroyed robot93!
Destroyed robot119!
Destroyed robot15!
Destroyed robot63!
Destroyed robot65!
Destroyed robot20!
Destroyed robot74!
Destroyed robot75!
Destroyed robot104!
Destroyed robot16!
Destroyed robot39!
Destroyed robot101!
Destroyed robot14!
Destroyed robot99!
Destroyed robot6!
Destroyed robot35!
Destroyed robot70!
Destroyed robot55!
Destroyed robot87!
Destroyed robot8!
Destroyed robot102!
Destroyed robot50!
Destroyed robot23!
Destroyed robot98!
Destroyed robot107!
Destroyed robot97!
Destroyed robot76!
Destroyed robot13!
Destroyed robot113!
Destroyed robot33!
Destroyed robot106!
Destroyed robot41!
Destroyed robot19!
Destroyed robot77!
Destroyed robot46!
Destroyed robot68!
Destroyed robot111!
Destroyed robot69!
Destroyed robot47!
Destroyed robot2!
Destroyed robot109!
Destroyed robot94!
Destroyed robot82!
Destroyed robot5!
Destroyed robot40!
Destroyed robot27!
Destroyed robot28!
Destroyed robot118!
Destroyed robot81!
Destroyed robot86!
Destroyed robot38!
Destroyed robot34!
Destroyed robot58!
Destroyed robot44!
Destroyed robot115!
Destroyed robot29!
Destroyed robot9!
Destroyed robot25!
Destroyed robot72!
Destroyed robot12!
Destroyed robot22!
Destroyed robot26!
Destroyed robot71!
Destroyed robot85!
Destroyed robot54!
Destroyed robot32!
Destroyed robot61!
Destroyed robot56!
Destroyed robot88!
Destroyed robot62!
Destroyed robot114!
Destroyed robot79!
Destroyed robot90!
Destroyed robot100!
Destroyed robot30!
Destroyed robot117!
Destroyed robot78!
Destroyed robot53!
Destroyed robot59!
Destroyed robot10!
Destroyed robot48!
Destroyed robot52!
Destroyed robot67!
Destroyed robot80!
Destroyed robot95!
Destroyed robot7!
Destroyed robot64!
Destroyed robot24!
