/home/andersoney/algoritmotcc

Criando cenário
automatic_120_31.world
Stage 4.3.0 [GUI disabled]
 [Loading worlds/automatic_120_31.world][Include map.inc][Include sick.inc][Include pioneer.inc]
Destroyed robot16!
Destroyed robot74!
Destroyed robot25!
Destroyed robot102!
Destroyed robot98!
Destroyed robot69!
Destroyed robot52!
Destroyed robot44!
Destroyed robot5!
Destroyed robot82!
Destroyed robot39!
Destroyed robot64!
Destroyed robot18!
Destroyed robot10!
Destroyed robot79!
Destroyed robot97!
Destroyed robot50!
Destroyed robot59!
Destroyed robot22!
Destroyed robot33!
Destroyed robot68!
Destroyed robot29!
Destroyed robot61!
Destroyed robot76!
Destroyed robot88!
Destroyed robot9!
Destroyed robot19!
Destroyed robot3!
Destroyed robot12!
Destroyed robot110!
Destroyed robot11!
Destroyed robot4!
Destroyed robot107!
Destroyed robot36!
Destroyed robot115!
Destroyed robot94!
Destroyed robot118!
Destroyed robot83!
Destroyed robot24!
Destroyed robot95!
Destroyed robot103!
Destroyed robot92!
Destroyed robot31!
Destroyed robot42!
Destroyed robot30!
Destroyed robot40!
Destroyed robot105!
Destroyed robot47!
Destroyed robot15!
Destroyed robot48!
Destroyed robot113!
Destroyed robot119!
Destroyed robot45!
Destroyed robot99!
Destroyed robot100!
Destroyed robot106!
Destroyed robot57!
Destroyed robot13!
Destroyed robot20!
Destroyed robot6!
Destroyed robot51!
Destroyed robot14!
Destroyed robot73!
Destroyed robot80!
Destroyed robot32!
Destroyed robot56!
Destroyed robot38!
Destroyed robot87!
Destroyed robot77!
Destroyed robot27!
Destroyed robot17!
Destroyed robot35!
Destroyed robot117!
Destroyed robot8!
Destroyed robot86!
Destroyed robot112!
Destroyed robot114!
Destroyed robot109!
Destroyed robot43!
Destroyed robot49!
Destroyed robot37!
Destroyed robot34!
Destroyed robot85!
Destroyed robot21!
Destroyed robot90!
Destroyed robot96!
Destroyed robot93!
Destroyed robot67!
Destroyed robot58!
Destroyed robot0!
Destroyed robot104!
Destroyed robot55!
Destroyed robot46!
Destroyed robot108!
Destroyed robot62!
Destroyed robot23!
Destroyed robot26!
Destroyed robot84!
Destroyed robot2!
Destroyed robot70!
Destroyed robot71!
Destroyed robot81!
Destroyed robot54!
Destroyed robot60!
Destroyed robot75!
Destroyed robot7!
Destroyed robot78!
Destroyed robot111!
Destroyed robot41!
Destroyed robot101!
Destroyed robot53!
Destroyed robot72!
Destroyed robot116!
Destroyed robot63!
Destroyed robot28!
Destroyed robot66!
Destroyed robot65!
Destroyed robot1!
Destroyed robot91!
