/home/andersoney/algoritmotcc

Criando cenário
automatic_120_1.world
Stage 4.3.0 [GUI disabled]
 [Loading worlds/automatic_120_1.world][Include map.inc][Include sick.inc][Include pioneer.inc]
Destroyed robot81!
Destroyed robot48!
Destroyed robot26!
Destroyed robot107!
Destroyed robot37!
Destroyed robot53!
Destroyed robot10!
Destroyed robot27!
Destroyed robot23!
Destroyed robot9!
Destroyed robot50!
Destroyed robot79!
Destroyed robot116!
Destroyed robot111!
Destroyed robot89!
Destroyed robot74!
Destroyed robot21!
Destroyed robot91!
Destroyed robot55!
Destroyed robot80!
Destroyed robot108!
Destroyed robot13!
Destroyed robot18!
Destroyed robot56!
Destroyed robot72!
Destroyed robot41!
Destroyed robot24!
Destroyed robot17!
Destroyed robot106!
Destroyed robot69!
Destroyed robot6!
Destroyed robot7!
Destroyed robot68!
Destroyed robot43!
Destroyed robot29!
Destroyed robot15!
Destroyed robot20!
Destroyed robot25!
Destroyed robot30!
Destroyed robot82!
Destroyed robot93!
Destroyed robot65!
Destroyed robot63!
Destroyed robot92!
Destroyed robot102!
Destroyed robot112!
Destroyed robot73!
Destroyed robot76!
Destroyed robot85!
Destroyed robot62!
Destroyed robot97!
Destroyed robot11!
Destroyed robot87!
Destroyed robot45!
Destroyed robot113!
Destroyed robot83!
Destroyed robot115!
Destroyed robot119!
Destroyed robot49!
Destroyed robot101!
Destroyed robot105!
Destroyed robot117!
Destroyed robot100!
Destroyed robot40!
Destroyed robot61!
Destroyed robot8!
Destroyed robot35!
Destroyed robot94!
Destroyed robot70!
Destroyed robot103!
Destroyed robot51!
Destroyed robot14!
Destroyed robot84!
Destroyed robot114!
Destroyed robot99!
Destroyed robot31!
Destroyed robot28!
Destroyed robot32!
Destroyed robot64!
Destroyed robot75!
Destroyed robot4!
Destroyed robot34!
Destroyed robot77!
Destroyed robot5!
Destroyed robot3!
Destroyed robot110!
Destroyed robot0!
Destroyed robot95!
Destroyed robot57!
Destroyed robot42!
Destroyed robot109!
Destroyed robot47!
Destroyed robot98!
Destroyed robot104!
Destroyed robot16!
Destroyed robot60!
Destroyed robot44!
Destroyed robot38!
Destroyed robot22!
Destroyed robot118!
Destroyed robot90!
Destroyed robot19!
Destroyed robot39!
Destroyed robot33!
Destroyed robot96!
Destroyed robot66!
Destroyed robot1!
Destroyed robot86!
Destroyed robot58!
Destroyed robot67!
Destroyed robot46!
Destroyed robot54!
Destroyed robot52!
Destroyed robot71!
Destroyed robot59!
Destroyed robot88!
Destroyed robot2!
Destroyed robot78!
Destroyed robot12!
