/home/andersoney/algoritmotcc

Criando cenário
automatic_100_38.world
Stage 4.3.0 [GUI disabled]
 [Loading worlds/automatic_100_38.world][Include map.inc][Include sick.inc][Include pioneer.inc]
Destroyed robot99!
Destroyed robot82!
Destroyed robot31!
Destroyed robot8!
Destroyed robot30!
Destroyed robot93!
Destroyed robot87!
Destroyed robot79!
Destroyed robot85!
Destroyed robot36!
Destroyed robot50!
Destroyed robot72!
Destroyed robot63!
Destroyed robot95!
Destroyed robot33!
Destroyed robot3!
Destroyed robot69!
Destroyed robot26!
Destroyed robot90!
Destroyed robot65!
Destroyed robot23!
Destroyed robot96!
Destroyed robot92!
Destroyed robot88!
Destroyed robot32!
Destroyed robot89!
Destroyed robot4!
Destroyed robot12!
Destroyed robot9!
Destroyed robot57!
Destroyed robot68!
Destroyed robot21!
Destroyed robot29!
Destroyed robot37!
Destroyed robot40!
Destroyed robot38!
Destroyed robot76!
Destroyed robot35!
Destroyed robot62!
Destroyed robot34!
Destroyed robot98!
Destroyed robot7!
Destroyed robot78!
Destroyed robot46!
Destroyed robot11!
Destroyed robot41!
Destroyed robot14!
Destroyed robot15!
Destroyed robot44!
Destroyed robot55!
Destroyed robot6!
Destroyed robot91!
Destroyed robot67!
Destroyed robot20!
Destroyed robot70!
Destroyed robot43!
Destroyed robot18!
Destroyed robot25!
Destroyed robot66!
Destroyed robot22!
Destroyed robot42!
Destroyed robot73!
Destroyed robot59!
Destroyed robot2!
Destroyed robot17!
Destroyed robot60!
Destroyed robot48!
Destroyed robot24!
Destroyed robot19!
Destroyed robot27!
Destroyed robot97!
Destroyed robot47!
Destroyed robot64!
Destroyed robot53!
Destroyed robot75!
Destroyed robot77!
Destroyed robot83!
Destroyed robot74!
Destroyed robot80!
Destroyed robot13!
Destroyed robot52!
Destroyed robot61!
Destroyed robot54!
Destroyed robot94!
Destroyed robot81!
Destroyed robot84!
Destroyed robot45!
Destroyed robot5!
Destroyed robot28!
Destroyed robot1!
Destroyed robot16!
Destroyed robot51!
Destroyed robot10!
Destroyed robot71!
Destroyed robot49!
Destroyed robot39!
Destroyed robot86!
Destroyed robot56!
Destroyed robot0!
