/home/andersoney/algoritmotcc

Criando cenário
automatic_320_23.world
Stage 4.3.0 [GUI disabled]
 [Loading worlds/automatic_320_23.world][Include map.inc][Include sick.inc][Include pioneer.inc]
Destroyed robot24!
Destroyed robot234!
Destroyed robot261!
Destroyed robot257!
Destroyed robot96!
Destroyed robot268!
Destroyed robot50!
Destroyed robot78!
Destroyed robot305!
Destroyed robot310!
Destroyed robot302!
Destroyed robot56!
Destroyed robot196!
Destroyed robot203!
Destroyed robot26!
Destroyed robot36!
Destroyed robot115!
Destroyed robot311!
Destroyed robot61!
Destroyed robot59!
Destroyed robot45!
Destroyed robot91!
Destroyed robot315!
Destroyed robot208!
Destroyed robot53!
Destroyed robot250!
Destroyed robot160!
Destroyed robot164!
Destroyed robot7!
Destroyed robot25!
Destroyed robot204!
Destroyed robot134!
Destroyed robot81!
Destroyed robot140!
Destroyed robot176!
Destroyed robot247!
Destroyed robot127!
Destroyed robot217!
Destroyed robot191!
Destroyed robot35!
Destroyed robot245!
Destroyed robot294!
Destroyed robot150!
Destroyed robot221!
Destroyed robot211!
Destroyed robot141!
Destroyed robot206!
Destroyed robot249!
Destroyed robot10!
Destroyed robot297!
Destroyed robot22!
Destroyed robot188!
Destroyed robot309!
Destroyed robot258!
Destroyed robot144!
Destroyed robot295!
Destroyed robot244!
Destroyed robot40!
Destroyed robot6!
Destroyed robot112!
Destroyed robot106!
Destroyed robot187!
Destroyed robot38!
Destroyed robot161!
Destroyed robot263!
Destroyed robot74!
Destroyed robot72!
Destroyed robot135!
Destroyed robot145!
Destroyed robot2!
Destroyed robot83!
Destroyed robot296!
Destroyed robot288!
Destroyed robot255!
Destroyed robot120!
Destroyed robot76!
Destroyed robot51!
Destroyed robot126!
Destroyed robot3!
Destroyed robot68!
Destroyed robot32!
Destroyed robot165!
Destroyed robot84!
Destroyed robot225!
Destroyed robot118!
Destroyed robot185!
Destroyed robot63!
Destroyed robot110!
Destroyed robot71!
Destroyed robot88!
Destroyed robot177!
Destroyed robot49!
Destroyed robot271!
Destroyed robot200!
Destroyed robot143!
Destroyed robot167!
Destroyed robot214!
Destroyed robot116!
Destroyed robot251!
Destroyed robot136!
Destroyed robot285!
Destroyed robot254!
Destroyed robot289!
Destroyed robot306!
Destroyed robot286!
Destroyed robot264!
Destroyed robot9!
Destroyed robot316!
Destroyed robot29!
Destroyed robot216!
Destroyed robot253!
Destroyed robot129!
Destroyed robot42!
Destroyed robot19!
Destroyed robot149!
Destroyed robot133!
Destroyed robot226!
Destroyed robot93!
Destroyed robot34!
Destroyed robot262!
Destroyed robot114!
Destroyed robot162!
Destroyed robot275!
Destroyed robot31!
Destroyed robot230!
Destroyed robot21!
Destroyed robot173!
Destroyed robot260!
Destroyed robot317!
Destroyed robot153!
Destroyed robot235!
Destroyed robot184!
Destroyed robot23!
Destroyed robot219!
Destroyed robot233!
Destroyed robot279!
Destroyed robot107!
Destroyed robot138!
Destroyed robot39!
Destroyed robot64!
Destroyed robot94!
Destroyed robot232!
Destroyed robot239!
Destroyed robot319!
Destroyed robot178!
Destroyed robot246!
Destroyed robot27!
Destroyed robot237!
Destroyed robot16!
Destroyed robot66!
Destroyed robot131!
Destroyed robot168!
Destroyed robot220!
Destroyed robot308!
Destroyed robot229!
Destroyed robot73!
Destroyed robot287!
Destroyed robot46!
Destroyed robot238!
Destroyed robot313!
Destroyed robot89!
Destroyed robot169!
Destroyed robot304!
Destroyed robot142!
Destroyed robot301!
Destroyed robot223!
Destroyed robot242!
Destroyed robot175!
Destroyed robot227!
Destroyed robot30!
Destroyed robot213!
Destroyed robot158!
Destroyed robot20!
Destroyed robot97!
Destroyed robot172!
Destroyed robot1!
Destroyed robot201!
Destroyed robot101!
Destroyed robot179!
Destroyed robot171!
Destroyed robot156!
Destroyed robot125!
Destroyed robot209!
Destroyed robot55!
Destroyed robot293!
Destroyed robot98!
Destroyed robot283!
Destroyed robot241!
Destroyed robot192!
Destroyed robot259!
Destroyed robot307!
Destroyed robot121!
./testar.sh: line 30: 599615 Segmentation fault      (core dumped) stage $GUI worlds/automatic_${num_robot}_${exp}.world
